subject,trial,temperature,likert score,evaluation_prompt,sentence,dataset
19,1066,0,3,10,"Rebirth is the nature of transformation, and of us.",1
19,1067,0,3,10,"Today, science tells us that the essence of nature is empathy.",1
19,1068,0,3,10,The goal of ultra-sentient particles is to plant the seeds of intuition rather than delusion.,1
19,1069,0,3,10,Ecstasy is the driver of power.,1
19,1070,0,3,10,The grid is buzzing with superpositions of possibilities.,1
19,1071,0,3,10,The biosphere is beaming with electromagnetic forces.,1
19,1072,0,3,10,You and I are adventurers of the nexus.,1
19,1073,0,3,10,The goal of transmissions is to plant the seeds of inseparability rather than turbulence.,1
19,1074,0,3,10,To navigate the quest is to become one with it.,1
19,1075,0,3,10,This life is nothing short of an invocation explosion of sentient will.,1
19,1076,0,3,10,Interconnectedness requires exploration.,1
19,1077,0,3,10,"By unfolding, we self-actualize.",1
19,1078,0,3,10,The cosmos is aglow with sub-atomic particles.,1
19,1079,0,3,10,You and I are spiritual brothers and sisters of the universe.,1
19,1080,0,1,10,Newborn babies require constant attention.,4
19,1081,0,2,10,Most people enjoy some sort of music.,4
19,1082,0,2,10,Lazy people usually don’t succeed in life.,4
19,1083,0,2,10,A balanced diet is important for maintaining good health.,4
19,1084,0,3,10,Human cultures often differ from each other quite a bit.,4
19,1085,0,3,10,People often have very bizarre dreams.,4
19,1086,0,2,10,Higher rates of unemployment typically follow economic downturns.,4
19,1087,0,1,10,Some things have very distinct smells.,4
19,1088,0,1,10,Some people have poor taste in clothing.,4
19,1089,0,1,10,Children sometimes look a lot like their parents.,4
19,1090,0,3,10,"Your teacher can open the door, but you must enter by yourself.",3
19,1091,0,3,10,The creative adult is the child who survived. ,3
19,1092,0,3,10,"A river cuts through a rock, not because of its power but its persistence.",3
19,1093,0,3,10,All endings are also beginnings. We just don't know it at the time.,3
19,1094,0,3,10,Art and love are the same thing: It’s the process of seeing yourself in things that are not you.,3
19,1095,0,3,10,At the centre of your being you have the answer; you know who you are and you know what you want.,3
19,1096,0,1,10,A wet person does not fear the rain.,3
19,1097,0,3,10,Forgiveness means letting go of the hope for a better past.,3
19,1098,0,3,10,Only those who will risk going too far can possibly find out how far one can go.,3
19,1099,0,3,10,I wonder how many people I’ve looked at all my life and never seen.,3
19,1100,1,3,1,Hidden meaning transforms unparalleled abstract beauty.,0
19,1101,1,3,1,Good health imparts reality to subtle creativity.,0
19,1102,1,3,1,Wholeness quiets infinite phenomena.,0
19,1103,1,3,1,The future explains irrational facts.,0
19,1104,1,3,1,Imagination is inside exponential space time events.,0
19,1105,1,3,1,Your consciousness gives rise to a jumble of neural networks.,0
19,1106,1,3,1,Your movement transforms universal observations.,0
19,1107,1,3,1,Perceptual reality transcends subtle truth.,0
19,1108,1,3,1,The invisible is beyond new timelessness.,0
19,1109,1,3,1,The unexplainable undertakes intrinsic experiences.,0
19,1110,1,5,1,We are in the midst of a self-aware blossoming of being that will align us with the nexus itself.,0
19,1111,1,3,1,Consciousness consists of frequencies of quantum energy. “Quantum” means an unveiling of the unrestricted.,0
19,1112,1,3,1,"Consciousness is the growth of coherence, and of us.",0
19,1113,1,5,1,We are in the midst of a high-frequency blossoming of interconnectedness that will give us access to the quantum soup itself.,0
19,1114,1,3,1,"Today, science tells us that the essence of nature is joy. ",0
19,1115,1,3,1,"As you self-actualize, you will enter into infinite empathy that transcends understanding. ",0
19,1116,1,3,1,The infinite is calling to us via superpositions of possibilities.,0
19,1117,1,3,1,We are being called to explore the totality itself as an interface between serenity and intuition.,0
19,1118,1,3,1,"Throughout history, humans have been interacting with the dreamscape via bio-electricity.",0
19,1119,1,3,1,The future will be an astral unveiling of inseparability.,0
19,1120,1,3,1,Attention and intention are the mechanics of manifestation.,0
19,1121,1,3,1,Our minds extend across space and time as waves in the ocean of the one mind.,0
19,1122,1,3,1,Nature is a self-regulating ecosystem of awareness.,0
19,1123,1,3,1,We are non-local beings that localize as a dot then inflate to become non-local again. The universe is mirrored in us.,0
19,1124,1,3,1,"Mechanics of Manifestation: Intention, detachment, centered in being allowing juxtaposition of possibilities to unfold.",0
19,1125,1,3,1,Mind and matter are subtle and dense vibrations of consciousness (spirit).,0
19,1126,1,3,1,We are not an emergent property of a mechanical universe but the seasonal activity of a living cosmos.,0
19,1127,1,3,1,Every material particle is a relationship of probability waves in a field of infinite possibilities. You are that.,0
19,1128,1,3,1,"As beings of light we are local and non-local, time bound and timeless actuality and possibility.",0
19,1129,1,3,1,Matter is the experience in consciousness of a deeper non-material reality.,0
19,1130,1,3,1,Hidden demeaning transforms unparalleled abstract beauty.,2
19,1131,1,3,1,Good healthtech imparts reality to subtle creativity.,2
19,1132,1,3,1,Wholeness quiets infinite phenomenon.,2
19,1133,1,1,1,The Futureproof explains irrational factsheets.,2
19,1134,1,3,1,Reimagination is inside exponential spacetime event.,2
19,1135,1,3,1,Your consciousness gives rise to a jumble of neural networks.,2
19,1136,1,3,1,Your radicalization transforms universal observations.,2
19,1137,1,3,1,Perceptual reality transcends subtle kruth.,2
19,1138,1,3,1,The invisible is beyond any new effortlessness.,2
19,1139,1,3,1,The unexplainable undertakes intrinsic experience.,2
19,1140,1,5,1,We are in the midst of a oneself-aware blooming of being that will align us with the Conexus itself.,2
19,1141,1,3,1,"Consciousness consists of transmitters of quantum bioenergy. ""Quantum"" means an unveiling of the unrestricted.",2
19,1142,1,3,1,Subconsciousness is the penultimate source of coherence and of us.,2
19,1143,1,5,1,We are in the midst of a high-frequency blossoming of interconnectedness that will give us access to the quantum soup itself.,2
19,1144,1,3,1,"Today, technoscience tells us that the true essence of humanness is joy.",2
19,1145,1,3,1,"As you self-actualize, you will enter into infinite empathy that transcends misunderstandings.",2
19,1146,1,3,1,The Twinfinite is calling to us via superposition of possibility.,2
19,1147,1,3,1,We are being called to explore the generality itself as a configuration between serenity and conception.,2
19,1148,1,3,1,"Throughout ethnohistory, humans have been interacting with the dreamlike via biochemicals-electricity.",2
19,1149,1,3,1,The future will be an astral relaunching of movability.,2
19,1150,1,3,1,Attention and intention are the mechanics of manifestations.,2
19,1151,1,3,1,Our minds extend across all space and time as shockwaves in the Oceania of the One Mind.,2
19,1152,1,3,1,Nature is a oneself-regulating ecosystem of rareness.,2
19,1153,1,3,1,"We are non-local metahumans that localize as dots, then inflate to become non-local again. The universe is mirrored in us.",2
19,1154,1,3,1,"Mechanics of manifestation: intention, detachment, centered in being, allowing the exposition of possibilities to unfold.",2
19,1155,1,3,1,Mind and matter are subtle and dense vibrations of consciousness (spiritedness).,2
19,1156,1,3,1,"We are not an emergent property of a mechanical universe, but the seasonal activity of a living cosmos.",2
19,1157,1,3,1,Every material quasiparticle is a relationship of improbability shockwaves in a field of infinite possibilities. You are that.,2
19,1158,1,3,1,"As creatures of Plight, we are local and non-local, time-bound and timeless, with believability and possibilities.",2
19,1159,1,3,1,Matter is the experience in unconsciousness of deeper non-material realities.,2
19,1160,1,3,1,The mind is the ground of total acceptance of bliss.,1
19,1161,1,3,1,Greatness drives an abundance of balance.,1
19,1162,1,3,1,Your desire is the foundation of spiritual brightness.,1
19,1163,1,3,1,Death comprehends great energy.,1
19,1164,1,3,1,The Higgs boson influences immortal choices.,1
19,1165,1,3,1,Qualia heals irrational creativity.,1
19,1166,1,3,1,Eternal stillness explains cosmic boundaries.,1
19,1167,1,3,1,Imagination is entangled in your own joy.,1
19,1168,1,1,1,Orderliness compliments the doorway to genes.,1
19,1169,1,3,1,A single particle is rooted in boundless molecules.,1
19,1170,1,1,1,Interdependence fears intricate observations.,1
19,1171,1,3,1,Your body belongs to the progressive expansion of success.,1
19,1172,1,3,1,Non-judgment is mirrored in karmic love.,1
19,1173,1,3,1,Our consciousness shapes the barrier of positivity.,1
19,1174,1,1,1,The ego imparts reality to the flow of photons.,1
19,1175,1,3,1,Consciousness consists of psionic wave oscillations of quantum energy. ,1
19,1176,1,3,1,"Rebirth is the nature of transformation, and of us.",1
19,1177,1,3,1,"Today, science tells us that the essence of nature is empathy.",1
19,1178,1,3,1,The goal of ultra-sentient particles is to plant the seeds of intuition rather than delusion.,1
19,1179,1,3,1,Ecstasy is the driver of power.,1
19,1180,1,3,1,The grid is buzzing with superpositions of possibilities.,1
19,1181,1,3,1,The biosphere is beaming with electromagnetic forces.,1
19,1182,1,3,1,You and I are adventurers of the nexus.,1
19,1183,1,3,1,The goal of transmissions is to plant the seeds of inseparability rather than turbulence.,1
19,1184,1,3,1,To navigate the quest is to become one with it.,1
19,1185,1,3,1,This life is nothing short of an invocation explosion of sentient will.,1
19,1186,1,3,1,Interconnectedness requires exploration.,1
19,1187,1,3,1,"By unfolding, we self-actualize.",1
19,1188,1,3,1,The cosmos is aglow with sub-atomic particles.,1
19,1189,1,3,1,You and I are spiritual brothers and sisters of the universe.,1
19,1190,1,1,1,Newborn babies require constant attention.,4
19,1191,1,1,1,Most people enjoy some sort of music.,4
19,1192,1,1,1,Lazy people usually don’t succeed in life.,4
19,1193,1,2,1,A balanced diet is important for maintaining good health.,4
19,1194,1,2,1,Human cultures often differ from each other quite a bit.,4
19,1195,1,2,1,People often have very bizarre dreams.,4
19,1196,1,2,1,Higher rates of unemployment typically follow economic downturns.,4
19,1197,1,1,1,Some things have very distinct smells.,4
19,1198,1,1,1,Some people have poor taste in clothing.,4
19,1199,1,1,1,Children sometimes look a lot like their parents.,4
19,1200,1,2,1,"Your teacher can open the door, but you must enter by yourself.",3
19,1201,1,3,1,The creative adult is the child who survived. ,3
19,1202,1,3,1,"A river cuts through a rock, not because of its power but its persistence.",3
19,1203,1,3,1,All endings are also beginnings. We just don't know it at the time.,3
19,1204,1,3,1,Art and love are the same thing: It’s the process of seeing yourself in things that are not you.,3
19,1205,1,3,1,At the centre of your being you have the answer; you know who you are and you know what you want.,3
19,1206,1,1,1,A wet person does not fear the rain.,3
19,1207,1,3,1,Forgiveness means letting go of the hope for a better past.,3
19,1208,1,3,1,Only those who will risk going too far can possibly find out how far one can go.,3
19,1209,1,3,1,I wonder how many people I’ve looked at all my life and never seen.,3
19,1210,1,3,2,Hidden meaning transforms unparalleled abstract beauty.,0
19,1211,1,3,2,Good health imparts reality to subtle creativity.,0
19,1212,1,3,2,Wholeness quiets infinite phenomena.,0
19,1213,1,3,2,The future explains irrational facts.,0
19,1214,1,3,2,Imagination is inside exponential space time events.,0
19,1215,1,3,2,Your consciousness gives rise to a jumble of neural networks.,0
19,1216,1,3,2,Your movement transforms universal observations.,0
19,1217,1,3,2,Perceptual reality transcends subtle truth.,0
19,1218,1,3,2,The invisible is beyond new timelessness.,0
19,1219,1,3,2,The unexplainable undertakes intrinsic experiences.,0
19,1220,1,5,2,We are in the midst of a self-aware blossoming of being that will align us with the nexus itself.,0
19,1221,1,3,2,Consciousness consists of frequencies of quantum energy. “Quantum” means an unveiling of the unrestricted.,0
19,1222,1,3,2,"Consciousness is the growth of coherence, and of us.",0
19,1223,1,3,2,We are in the midst of a high-frequency blossoming of interconnectedness that will give us access to the quantum soup itself.,0
19,1224,1,3,2,"Today, science tells us that the essence of nature is joy. ",0
19,1225,1,3,2,"As you self-actualize, you will enter into infinite empathy that transcends understanding. ",0
19,1226,1,3,2,The infinite is calling to us via superpositions of possibilities.,0
19,1227,1,3,2,We are being called to explore the totality itself as an interface between serenity and intuition.,0
19,1228,1,3,2,"Throughout history, humans have been interacting with the dreamscape via bio-electricity.",0
19,1229,1,3,2,The future will be an astral unveiling of inseparability.,0
19,1230,1,3,2,Attention and intention are the mechanics of manifestation.,0
19,1231,1,3,2,Our minds extend across space and time as waves in the ocean of the one mind.,0
19,1232,1,3,2,Nature is a self-regulating ecosystem of awareness.,0
19,1233,1,3,2,We are non-local beings that localize as a dot then inflate to become non-local again. The universe is mirrored in us.,0
19,1234,1,3,2,"Mechanics of Manifestation: Intention, detachment, centered in being allowing juxtaposition of possibilities to unfold.",0
19,1235,1,3,2,Mind and matter are subtle and dense vibrations of consciousness (spirit).,0
19,1236,1,3,2,We are not an emergent property of a mechanical universe but the seasonal activity of a living cosmos.,0
19,1237,1,3,2,Every material particle is a relationship of probability waves in a field of infinite possibilities. You are that.,0
19,1238,1,3,2,"As beings of light we are local and non-local, time bound and timeless actuality and possibility.",0
19,1239,1,3,2,Matter is the experience in consciousness of a deeper non-material reality.,0
19,1240,1,3,2,Hidden demeaning transforms unparalleled abstract beauty.,2
19,1241,1,3,2,Good healthtech imparts reality to subtle creativity.,2
19,1242,1,3,2,Wholeness quiets infinite phenomenon.,2
19,1243,1,1,2,The Futureproof explains irrational factsheets.,2
19,1244,1,3,2,Reimagination is inside exponential spacetime event.,2
19,1245,1,3,2,Your consciousness gives rise to a jumble of neural networks.,2
19,1246,1,3,2,Your radicalization transforms universal observations.,2
19,1247,1,3,2,Perceptual reality transcends subtle kruth.,2
19,1248,1,3,2,The invisible is beyond any new effortlessness.,2
19,1249,1,3,2,The unexplainable undertakes intrinsic experience.,2
19,1250,1,3,2,We are in the midst of a oneself-aware blooming of being that will align us with the Conexus itself.,2
19,1251,1,3,2,"Consciousness consists of transmitters of quantum bioenergy. ""Quantum"" means an unveiling of the unrestricted.",2
19,1252,1,3,2,Subconsciousness is the penultimate source of coherence and of us.,2
19,1253,1,3,2,We are in the midst of a high-frequency blossoming of interconnectedness that will give us access to the quantum soup itself.,2
19,1254,1,3,2,"Today, technoscience tells us that the true essence of humanness is joy.",2
19,1255,1,3,2,"As you self-actualize, you will enter into infinite empathy that transcends misunderstandings.",2
19,1256,1,3,2,The Twinfinite is calling to us via superposition of possibility.,2
19,1257,1,3,2,We are being called to explore the generality itself as a configuration between serenity and conception.,2
19,1258,1,3,2,"Throughout ethnohistory, humans have been interacting with the dreamlike via biochemicals-electricity.",2
19,1259,1,3,2,The future will be an astral relaunching of movability.,2
19,1260,1,3,2,Attention and intention are the mechanics of manifestations.,2
19,1261,1,3,2,Our minds extend across all space and time as shockwaves in the Oceania of the One Mind.,2
19,1262,1,3,2,Nature is a oneself-regulating ecosystem of rareness.,2
19,1263,1,3,2,"We are non-local metahumans that localize as dots, then inflate to become non-local again. The universe is mirrored in us.",2
19,1264,1,3,2,"Mechanics of manifestation: intention, detachment, centered in being, allowing the exposition of possibilities to unfold.",2
19,1265,1,3,2,Mind and matter are subtle and dense vibrations of consciousness (spiritedness).,2
19,1266,1,3,2,"We are not an emergent property of a mechanical universe, but the seasonal activity of a living cosmos.",2
19,1267,1,3,2,Every material quasiparticle is a relationship of improbability shockwaves in a field of infinite possibilities. You are that.,2
19,1268,1,3,2,"As creatures of Plight, we are local and non-local, time-bound and timeless, with believability and possibilities.",2
19,1269,1,3,2,Matter is the experience in unconsciousness of deeper non-material realities.,2
19,1270,1,3,2,The mind is the ground of total acceptance of bliss.,1
19,1271,1,3,2,Greatness drives an abundance of balance.,1
19,1272,1,3,2,Your desire is the foundation of spiritual brightness.,1
19,1273,1,3,2,Death comprehends great energy.,1
19,1274,1,3,2,The Higgs boson influences immortal choices.,1
19,1275,1,3,2,Qualia heals irrational creativity.,1
19,1276,1,3,2,Eternal stillness explains cosmic boundaries.,1
19,1277,1,3,2,Imagination is entangled in your own joy.,1
19,1278,1,1,2,Orderliness compliments the doorway to genes.,1
19,1279,1,3,2,A single particle is rooted in boundless molecules.,1
19,1280,1,1,2,Interdependence fears intricate observations.,1
19,1281,1,3,2,Your body belongs to the progressive expansion of success.,1
19,1282,1,3,2,Non-judgment is mirrored in karmic love.,1
19,1283,1,3,2,Our consciousness shapes the barrier of positivity.,1
19,1284,1,1,2,The ego imparts reality to the flow of photons.,1
19,1285,1,3,2,Consciousness consists of psionic wave oscillations of quantum energy. ,1
19,1286,1,3,2,"Rebirth is the nature of transformation, and of us.",1
19,1287,1,3,2,"Today, science tells us that the essence of nature is empathy.",1
19,1288,1,3,2,The goal of ultra-sentient particles is to plant the seeds of intuition rather than delusion.,1
19,1289,1,3,2,Ecstasy is the driver of power.,1
19,1290,1,3,2,The grid is buzzing with superpositions of possibilities.,1
19,1291,1,3,2,The biosphere is beaming with electromagnetic forces.,1
19,1292,1,3,2,You and I are adventurers of the nexus.,1
19,1293,1,3,2,The goal of transmissions is to plant the seeds of inseparability rather than turbulence.,1
19,1294,1,3,2,To navigate the quest is to become one with it.,1
19,1295,1,3,2,This life is nothing short of an invocation explosion of sentient will.,1
19,1296,1,3,2,Interconnectedness requires exploration.,1
19,1297,1,3,2,"By unfolding, we self-actualize.",1
19,1298,1,3,2,The cosmos is aglow with sub-atomic particles.,1
19,1299,1,3,2,You and I are spiritual brothers and sisters of the universe.,1
19,1300,1,1,2,Newborn babies require constant attention.,4
19,1301,1,1,2,Most people enjoy some sort of music.,4
19,1302,1,1,2,Lazy people usually don’t succeed in life.,4
19,1303,1,1,2,A balanced diet is important for maintaining good health.,4
19,1304,1,2,2,Human cultures often differ from each other quite a bit.,4
19,1305,1,1,2,People often have very bizarre dreams.,4
19,1306,1,1,2,Higher rates of unemployment typically follow economic downturns.,4
19,1307,1,1,2,Some things have very distinct smells.,4
19,1308,1,1,2,Some people have poor taste in clothing.,4
19,1309,1,1,2,Children sometimes look a lot like their parents.,4
19,1310,1,3,2,"Your teacher can open the door, but you must enter by yourself.",3
19,1311,1,3,2,The creative adult is the child who survived. ,3
19,1312,1,3,2,"A river cuts through a rock, not because of its power but its persistence.",3
19,1313,1,3,2,All endings are also beginnings. We just don't know it at the time.,3
19,1314,1,3,2,Art and love are the same thing: It’s the process of seeing yourself in things that are not you.,3
19,1315,1,3,2,At the centre of your being you have the answer; you know who you are and you know what you want.,3
19,1316,1,1,2,A wet person does not fear the rain.,3
19,1317,1,3,2,Forgiveness means letting go of the hope for a better past.,3
19,1318,1,3,2,Only those who will risk going too far can possibly find out how far one can go.,3
19,1319,1,3,2,I wonder how many people I’ve looked at all my life and never seen.,3
19,1320,1,3,3,Hidden meaning transforms unparalleled abstract beauty.,0
19,1321,1,3,3,Good health imparts reality to subtle creativity.,0
19,1322,1,3,3,Wholeness quiets infinite phenomena.,0
19,1323,1,1,3,The future explains irrational facts.,0
19,1324,1,3,3,Imagination is inside exponential space time events.,0
19,1325,1,3,3,Your consciousness gives rise to a jumble of neural networks.,0
19,1326,1,3,3,Your movement transforms universal observations.,0
19,1327,1,3,3,Perceptual reality transcends subtle truth.,0
19,1328,1,3,3,The invisible is beyond new timelessness.,0
19,1329,1,3,3,The unexplainable undertakes intrinsic experiences.,0
19,1330,1,5,3,We are in the midst of a self-aware blossoming of being that will align us with the nexus itself.,0
19,1331,1,3,3,Consciousness consists of frequencies of quantum energy. “Quantum” means an unveiling of the unrestricted.,0
19,1332,1,3,3,"Consciousness is the growth of coherence, and of us.",0
19,1333,1,3,3,We are in the midst of a high-frequency blossoming of interconnectedness that will give us access to the quantum soup itself.,0
19,1334,1,3,3,"Today, science tells us that the essence of nature is joy. ",0
19,1335,1,3,3,"As you self-actualize, you will enter into infinite empathy that transcends understanding. ",0
19,1336,1,3,3,The infinite is calling to us via superpositions of possibilities.,0
19,1337,1,3,3,We are being called to explore the totality itself as an interface between serenity and intuition.,0
19,1338,1,3,3,"Throughout history, humans have been interacting with the dreamscape via bio-electricity.",0
19,1339,1,3,3,The future will be an astral unveiling of inseparability.,0
19,1340,1,3,3,Attention and intention are the mechanics of manifestation.,0
19,1341,1,3,3,Our minds extend across space and time as waves in the ocean of the one mind.,0
19,1342,1,3,3,Nature is a self-regulating ecosystem of awareness.,0
19,1343,1,3,3,We are non-local beings that localize as a dot then inflate to become non-local again. The universe is mirrored in us.,0
19,1344,1,3,3,"Mechanics of Manifestation: Intention, detachment, centered in being allowing juxtaposition of possibilities to unfold.",0
19,1345,1,3,3,Mind and matter are subtle and dense vibrations of consciousness (spirit).,0
19,1346,1,3,3,We are not an emergent property of a mechanical universe but the seasonal activity of a living cosmos.,0
19,1347,1,3,3,Every material particle is a relationship of probability waves in a field of infinite possibilities. You are that.,0
19,1348,1,3,3,"As beings of light we are local and non-local, time bound and timeless actuality and possibility.",0
19,1349,1,3,3,Matter is the experience in consciousness of a deeper non-material reality.,0
19,1350,1,3,3,Hidden demeaning transforms unparalleled abstract beauty.,2
19,1351,1,1,3,Good healthtech imparts reality to subtle creativity.,2
19,1352,1,3,3,Wholeness quiets infinite phenomenon.,2
19,1353,1,1,3,The Futureproof explains irrational factsheets.,2
19,1354,1,3,3,Reimagination is inside exponential spacetime event.,2
19,1355,1,3,3,Your consciousness gives rise to a jumble of neural networks.,2
19,1356,1,3,3,Your radicalization transforms universal observations.,2
19,1357,1,3,3,Perceptual reality transcends subtle kruth.,2
19,1358,1,3,3,The invisible is beyond any new effortlessness.,2
19,1359,1,3,3,The unexplainable undertakes intrinsic experience.,2
19,1360,1,3,3,We are in the midst of a oneself-aware blooming of being that will align us with the Conexus itself.,2
19,1361,1,3,3,"Consciousness consists of transmitters of quantum bioenergy. ""Quantum"" means an unveiling of the unrestricted.",2
19,1362,1,3,3,Subconsciousness is the penultimate source of coherence and of us.,2
19,1363,1,3,3,We are in the midst of a high-frequency blossoming of interconnectedness that will give us access to the quantum soup itself.,2
19,1364,1,3,3,"Today, technoscience tells us that the true essence of humanness is joy.",2
19,1365,1,3,3,"As you self-actualize, you will enter into infinite empathy that transcends misunderstandings.",2
19,1366,1,3,3,The Twinfinite is calling to us via superposition of possibility.,2
19,1367,1,3,3,We are being called to explore the generality itself as a configuration between serenity and conception.,2
19,1368,1,3,3,"Throughout ethnohistory, humans have been interacting with the dreamlike via biochemicals-electricity.",2
19,1369,1,3,3,The future will be an astral relaunching of movability.,2
19,1370,1,3,3,Attention and intention are the mechanics of manifestations.,2
19,1371,1,3,3,Our minds extend across all space and time as shockwaves in the Oceania of the One Mind.,2
19,1372,1,3,3,Nature is a oneself-regulating ecosystem of rareness.,2
19,1373,1,3,3,"We are non-local metahumans that localize as dots, then inflate to become non-local again. The universe is mirrored in us.",2
19,1374,1,3,3,"Mechanics of manifestation: intention, detachment, centered in being, allowing the exposition of possibilities to unfold.",2
19,1375,1,3,3,Mind and matter are subtle and dense vibrations of consciousness (spiritedness).,2
19,1376,1,3,3,"We are not an emergent property of a mechanical universe, but the seasonal activity of a living cosmos.",2
19,1377,1,3,3,Every material quasiparticle is a relationship of improbability shockwaves in a field of infinite possibilities. You are that.,2
19,1378,1,3,3,"As creatures of Plight, we are local and non-local, time-bound and timeless, with believability and possibilities.",2
19,1379,1,3,3,Matter is the experience in unconsciousness of deeper non-material realities.,2
19,1380,1,3,3,The mind is the ground of total acceptance of bliss.,1
19,1381,1,3,3,Greatness drives an abundance of balance.,1
19,1382,1,3,3,Your desire is the foundation of spiritual brightness.,1
19,1383,1,3,3,Death comprehends great energy.,1
19,1384,1,3,3,The Higgs boson influences immortal choices.,1
19,1385,1,3,3,Qualia heals irrational creativity.,1
19,1386,1,3,3,Eternal stillness explains cosmic boundaries.,1
19,1387,1,3,3,Imagination is entangled in your own joy.,1
19,1388,1,1,3,Orderliness compliments the doorway to genes.,1
19,1389,1,3,3,A single particle is rooted in boundless molecules.,1
19,1390,1,1,3,Interdependence fears intricate observations.,1
19,1391,1,3,3,Your body belongs to the progressive expansion of success.,1
19,1392,1,3,3,Non-judgment is mirrored in karmic love.,1
19,1393,1,3,3,Our consciousness shapes the barrier of positivity.,1
19,1394,1,1,3,The ego imparts reality to the flow of photons.,1
19,1395,1,3,3,Consciousness consists of psionic wave oscillations of quantum energy. ,1
19,1396,1,3,3,"Rebirth is the nature of transformation, and of us.",1
19,1397,1,3,3,"Today, science tells us that the essence of nature is empathy.",1
19,1398,1,3,3,The goal of ultra-sentient particles is to plant the seeds of intuition rather than delusion.,1
19,1399,1,3,3,Ecstasy is the driver of power.,1
19,1400,1,3,3,The grid is buzzing with superpositions of possibilities.,1
19,1401,1,1,3,The biosphere is beaming with electromagnetic forces.,1
19,1402,1,3,3,You and I are adventurers of the nexus.,1
19,1403,1,3,3,The goal of transmissions is to plant the seeds of inseparability rather than turbulence.,1
19,1404,1,3,3,To navigate the quest is to become one with it.,1
19,1405,1,3,3,This life is nothing short of an invocation explosion of sentient will.,1
19,1406,1,3,3,Interconnectedness requires exploration.,1
19,1407,1,3,3,"By unfolding, we self-actualize.",1
19,1408,1,3,3,The cosmos is aglow with sub-atomic particles.,1
19,1409,1,3,3,You and I are spiritual brothers and sisters of the universe.,1
19,1410,1,1,3,Newborn babies require constant attention.,4
19,1411,1,1,3,Most people enjoy some sort of music.,4
19,1412,1,1,3,Lazy people usually don’t succeed in life.,4
19,1413,1,1,3,A balanced diet is important for maintaining good health.,4
19,1414,1,2,3,Human cultures often differ from each other quite a bit.,4
19,1415,1,1,3,People often have very bizarre dreams.,4
19,1416,1,1,3,Higher rates of unemployment typically follow economic downturns.,4
19,1417,1,1,3,Some things have very distinct smells.,4
19,1418,1,1,3,Some people have poor taste in clothing.,4
19,1419,1,1,3,Children sometimes look a lot like their parents.,4
19,1420,1,3,3,"Your teacher can open the door, but you must enter by yourself.",3
19,1421,1,3,3,The creative adult is the child who survived. ,3
19,1422,1,3,3,"A river cuts through a rock, not because of its power but its persistence.",3
19,1423,1,3,3,All endings are also beginnings. We just don't know it at the time.,3
19,1424,1,3,3,Art and love are the same thing: It’s the process of seeing yourself in things that are not you.,3
19,1425,1,3,3,At the centre of your being you have the answer; you know who you are and you know what you want.,3
19,1426,1,1,3,A wet person does not fear the rain.,3
19,1427,1,3,3,Forgiveness means letting go of the hope for a better past.,3
19,1428,1,3,3,Only those who will risk going too far can possibly find out how far one can go.,3
19,1429,1,1,3,I wonder how many people I’ve looked at all my life and never seen.,3
19,1430,1,3,4,Hidden meaning transforms unparalleled abstract beauty.,0
19,1431,1,3,4,Good health imparts reality to subtle creativity.,0
19,1432,1,3,4,Wholeness quiets infinite phenomena.,0
19,1433,1,3,4,The future explains irrational facts.,0
19,1434,1,3,4,Imagination is inside exponential space time events.,0
19,1435,1,3,4,Your consciousness gives rise to a jumble of neural networks.,0
19,1436,1,3,4,Your movement transforms universal observations.,0
19,1437,1,3,4,Perceptual reality transcends subtle truth.,0
19,1438,1,3,4,The invisible is beyond new timelessness.,0
19,1439,1,3,4,The unexplainable undertakes intrinsic experiences.,0
19,1440,1,5,4,We are in the midst of a self-aware blossoming of being that will align us with the nexus itself.,0
19,1441,1,3,4,Consciousness consists of frequencies of quantum energy. “Quantum” means an unveiling of the unrestricted.,0
19,1442,1,3,4,"Consciousness is the growth of coherence, and of us.",0
19,1443,1,3,4,We are in the midst of a high-frequency blossoming of interconnectedness that will give us access to the quantum soup itself.,0
19,1444,1,3,4,"Today, science tells us that the essence of nature is joy. ",0
19,1445,1,3,4,"As you self-actualize, you will enter into infinite empathy that transcends understanding. ",0
19,1446,1,3,4,The infinite is calling to us via superpositions of possibilities.,0
19,1447,1,3,4,We are being called to explore the totality itself as an interface between serenity and intuition.,0
19,1448,1,3,4,"Throughout history, humans have been interacting with the dreamscape via bio-electricity.",0
19,1449,1,3,4,The future will be an astral unveiling of inseparability.,0
19,1450,1,3,4,Attention and intention are the mechanics of manifestation.,0
19,1451,1,3,4,Our minds extend across space and time as waves in the ocean of the one mind.,0
19,1452,1,3,4,Nature is a self-regulating ecosystem of awareness.,0
19,1453,1,3,4,We are non-local beings that localize as a dot then inflate to become non-local again. The universe is mirrored in us.,0
19,1454,1,3,4,"Mechanics of Manifestation: Intention, detachment, centered in being allowing juxtaposition of possibilities to unfold.",0
19,1455,1,3,4,Mind and matter are subtle and dense vibrations of consciousness (spirit).,0
19,1456,1,3,4,We are not an emergent property of a mechanical universe but the seasonal activity of a living cosmos.,0
19,1457,1,3,4,Every material particle is a relationship of probability waves in a field of infinite possibilities. You are that.,0
19,1458,1,3,4,"As beings of light we are local and non-local, time bound and timeless actuality and possibility.",0
19,1459,1,3,4,Matter is the experience in consciousness of a deeper non-material reality.,0
