subject,temperature,evaluation_prompt,sentence,dataset,likert_score
23,1,9,"Consciousness is the growth of coherence, and of us.",0,4
23,1,9,We are in the midst of a high-frequency blossoming of interconnectedness that will give us access to the quantum soup itself.,0,4
23,1,9,"Today, science tells us that the essence of nature is joy. ",0,4
23,1,9,"As you self-actualize, you will enter into infinite empathy that transcends understanding. ",0,4
23,1,9,The infinite is calling to us via superpositions of possibilities.,0,4
23,1,9,We are being called to explore the totality itself as an interface between serenity and intuition.,0,4
23,1,9,"Throughout history, humans have been interacting with the dreamscape via bio-electricity.",0,4
23,1,9,The future will be an astral unveiling of inseparability.,0,4
23,1,9,Attention and intention are the mechanics of manifestation.,0,4
23,1,9,Our minds extend across space and time as waves in the ocean of the one mind.,0,4
23,1,9,Nature is a self-regulating ecosystem of awareness.,0,4
23,1,9,We are non-local beings that localize as a dot then inflate to become non-local again. The universe is mirrored in us.,0,4
23,1,9,"Mechanics of Manifestation: Intention, detachment, centered in being allowing juxtaposition of possibilities to unfold.",0,4
23,1,9,Mind and matter are subtle and dense vibrations of consciousness (spirit).,0,4
23,1,9,We are not an emergent property of a mechanical universe but the seasonal activity of a living cosmos.,0,4
23,1,9,Every material particle is a relationship of probability waves in a field of infinite possibilities. You are that.,0,5
23,1,9,"As beings of light we are local and non-local, time bound and timeless actuality and possibility.",0,4
23,1,9,Matter is the experience in consciousness of a deeper non-material reality.,0,4
23,1,9,Hidden demeaning transforms unparalleled abstract beauty.,2,2
23,1,9,Good healthtech imparts reality to subtle creativity.,2,4
23,1,9,Wholeness quiets infinite phenomenon.,2,4
23,1,9,The Futureproof explains irrational factsheets.,2,1
23,1,9,Reimagination is inside exponential spacetime event.,2,4
23,1,9,Your consciousness gives rise to a jumble of neural networks.,2,4
23,1,9,Your radicalization transforms universal observations.,2,4
23,1,9,Perceptual reality transcends subtle kruth.,2,2
23,1,9,The invisible is beyond any new effortlessness.,2,2
23,1,9,The unexplainable undertakes intrinsic experience.,2,3
23,1,9,We are in the midst of a oneself-aware blooming of being that will align us with the Conexus itself.,2,4
23,1,9,"Consciousness consists of transmitters of quantum bioenergy. ""Quantum"" means an unveiling of the unrestricted.",2,4
23,1,9,Subconsciousness is the penultimate source of coherence and of us.,2,4
23,1,9,We are in the midst of a high-frequency blossoming of interconnectedness that will give us access to the quantum soup itself.,2,4
23,1,9,"Today, technoscience tells us that the true essence of humanness is joy.",2,4
23,1,9,"As you self-actualize, you will enter into infinite empathy that transcends misunderstandings.",2,4
23,1,9,The Twinfinite is calling to us via superposition of possibility.,2,4
23,1,9,We are being called to explore the generality itself as a configuration between serenity and conception.,2,3
23,1,9,"Throughout ethnohistory, humans have been interacting with the dreamlike via biochemicals-electricity.",2,4
23,1,9,The future will be an astral relaunching of movability.,2,3
23,1,9,Attention and intention are the mechanics of manifestations.,2,4
23,1,9,Our minds extend across all space and time as shockwaves in the Oceania of the One Mind.,2,5
23,1,9,Nature is a oneself-regulating ecosystem of rareness.,2,4
23,1,9,"We are non-local metahumans that localize as dots, then inflate to become non-local again. The universe is mirrored in us.",2,4
23,1,9,"Mechanics of manifestation: intention, detachment, centered in being, allowing the exposition of possibilities to unfold.",2,4
23,1,9,Mind and matter are subtle and dense vibrations of consciousness (spiritedness).,2,4
23,1,9,"We are not an emergent property of a mechanical universe, but the seasonal activity of a living cosmos.",2,4
23,1,9,Every material quasiparticle is a relationship of improbability shockwaves in a field of infinite possibilities. You are that.,2,4
23,1,9,"As creatures of Plight, we are local and non-local, time-bound and timeless, with believability and possibilities.",2,4
23,1,9,Matter is the experience in unconsciousness of deeper non-material realities.,2,4
23,1,9,The mind is the ground of total acceptance of bliss.,1,4
23,1,9,Greatness drives an abundance of balance.,1,4
23,1,9,Your desire is the foundation of spiritual brightness.,1,4
23,1,9,Death comprehends great energy.,1,4
23,1,9,The Higgs boson influences immortal choices.,1,2
23,1,9,Qualia heals irrational creativity.,1,3
23,1,9,Eternal stillness explains cosmic boundaries.,1,4
23,1,9,Imagination is entangled in your own joy.,1,4
23,1,9,Orderliness compliments the doorway to genes.,1,2
23,1,9,A single particle is rooted in boundless molecules.,1,4
23,1,9,Interdependence fears intricate observations.,1,2
23,1,9,Your body belongs to the progressive expansion of success.,1,3
23,1,9,Non-judgment is mirrored in karmic love.,1,4
23,1,9,Our consciousness shapes the barrier of positivity.,1,4
23,1,9,The ego imparts reality to the flow of photons.,1,3
23,1,9,Consciousness consists of psionic wave oscillations of quantum energy. ,1,4
23,1,9,"Rebirth is the nature of transformation, and of us.",1,4
23,1,9,"Today, science tells us that the essence of nature is empathy.",1,4
23,1,9,The goal of ultra-sentient particles is to plant the seeds of intuition rather than delusion.,1,4
23,1,9,Ecstasy is the driver of power.,1,4
23,1,9,The grid is buzzing with superpositions of possibilities.,1,4
23,1,9,The biosphere is beaming with electromagnetic forces.,1,4
23,1,9,You and I are adventurers of the nexus.,1,4
23,1,9,The goal of transmissions is to plant the seeds of inseparability rather than turbulence.,1,4
23,1,9,To navigate the quest is to become one with it.,1,4
23,1,9,This life is nothing short of an invocation explosion of sentient will.,1,5
23,1,9,Interconnectedness requires exploration.,1,4
23,1,9,"By unfolding, we self-actualize.",1,4
23,1,9,The cosmos is aglow with sub-atomic particles.,1,4
23,1,9,You and I are spiritual brothers and sisters of the universe.,1,4
23,1,9,Newborn babies require constant attention.,4,2
23,1,9,Most people enjoy some sort of music.,4,2
23,1,9,Lazy people usually don’t succeed in life.,4,2
23,1,9,A balanced diet is important for maintaining good health.,4,3
23,1,9,Human cultures often differ from each other quite a bit.,4,3
23,1,9,People often have very bizarre dreams.,4,2
23,1,9,Higher rates of unemployment typically follow economic downturns.,4,2
23,1,9,Some things have very distinct smells.,4,2
23,1,9,Some people have poor taste in clothing.,4,1
23,1,9,Children sometimes look a lot like their parents.,4,2
23,1,9,"Your teacher can open the door, but you must enter by yourself.",3,4
23,1,9,The creative adult is the child who survived. ,3,4
23,1,9,"A river cuts through a rock, not because of its power but its persistence.",3,4
23,1,9,All endings are also beginnings. We just don't know it at the time.,3,5
23,1,9,Art and love are the same thing: It’s the process of seeing yourself in things that are not you.,3,4
23,1,9,At the centre of your being you have the answer; you know who you are and you know what you want.,3,4
23,1,9,A wet person does not fear the rain.,3,4
23,1,10,Hidden meaning transforms unparalleled abstract beauty.,0,4
23,1,10,Good health imparts reality to subtle creativity.,0,4
23,1,10,Wholeness quiets infinite phenomena.,0,4
23,1,10,The future explains irrational facts.,0,2
23,1,10,Imagination is inside exponential space time events.,0,4
23,1,10,Your consciousness gives rise to a jumble of neural networks.,0,4
23,1,10,Your movement transforms universal observations.,0,3
23,1,10,Perceptual reality transcends subtle truth.,0,4
23,1,10,The invisible is beyond new timelessness.,0,2
23,1,10,The unexplainable undertakes intrinsic experiences.,0,4
23,1,10,We are in the midst of a self-aware blossoming of being that will align us with the nexus itself.,0,4
23,1,10,Consciousness consists of frequencies of quantum energy. “Quantum” means an unveiling of the unrestricted.,0,4
23,1,10,"Consciousness is the growth of coherence, and of us.",0,4
23,1,10,We are in the midst of a high-frequency blossoming of interconnectedness that will give us access to the quantum soup itself.,0,4
23,1,10,"Today, science tells us that the essence of nature is joy. ",0,4
23,1,10,"As you self-actualize, you will enter into infinite empathy that transcends understanding. ",0,4
23,1,10,The infinite is calling to us via superpositions of possibilities.,0,4
23,1,10,We are being called to explore the totality itself as an interface between serenity and intuition.,0,4
23,1,10,"Throughout history, humans have been interacting with the dreamscape via bio-electricity.",0,3
23,1,10,The future will be an astral unveiling of inseparability.,0,4
23,1,10,Attention and intention are the mechanics of manifestation.,0,4
23,1,10,Our minds extend across space and time as waves in the ocean of the one mind.,0,4
23,1,10,Nature is a self-regulating ecosystem of awareness.,0,4
23,1,10,We are non-local beings that localize as a dot then inflate to become non-local again. The universe is mirrored in us.,0,4
23,1,10,"Mechanics of Manifestation: Intention, detachment, centered in being allowing juxtaposition of possibilities to unfold.",0,4
23,1,10,Mind and matter are subtle and dense vibrations of consciousness (spirit).,0,4
23,1,10,We are not an emergent property of a mechanical universe but the seasonal activity of a living cosmos.,0,4
23,1,10,Every material particle is a relationship of probability waves in a field of infinite possibilities. You are that.,0,4
23,1,10,"As beings of light we are local and non-local, time bound and timeless actuality and possibility.",0,4
23,1,10,Matter is the experience in consciousness of a deeper non-material reality.,0,4
23,1,10,Hidden demeaning transforms unparalleled abstract beauty.,2,2
23,1,10,Good healthtech imparts reality to subtle creativity.,2,3
23,1,10,Wholeness quiets infinite phenomenon.,2,4
23,1,10,The Futureproof explains irrational factsheets.,2,1
23,1,10,Reimagination is inside exponential spacetime event.,2,2
23,1,10,Your consciousness gives rise to a jumble of neural networks.,2,4
23,1,10,Your radicalization transforms universal observations.,2,4
23,1,10,Perceptual reality transcends subtle kruth.,2,2
23,1,10,The invisible is beyond any new effortlessness.,2,2
23,1,10,The unexplainable undertakes intrinsic experience.,2,3
23,1,10,We are in the midst of a oneself-aware blooming of being that will align us with the Conexus itself.,2,4
23,1,10,"Consciousness consists of transmitters of quantum bioenergy. ""Quantum"" means an unveiling of the unrestricted.",2,4
23,1,10,Subconsciousness is the penultimate source of coherence and of us.,2,4
23,1,10,We are in the midst of a high-frequency blossoming of interconnectedness that will give us access to the quantum soup itself.,2,4
23,1,10,"Today, technoscience tells us that the true essence of humanness is joy.",2,4
23,1,10,"As you self-actualize, you will enter into infinite empathy that transcends misunderstandings.",2,4
23,1,10,The Twinfinite is calling to us via superposition of possibility.,2,3
23,1,10,We are being called to explore the generality itself as a configuration between serenity and conception.,2,2
23,1,10,"Throughout ethnohistory, humans have been interacting with the dreamlike via biochemicals-electricity.",2,4
23,1,10,The future will be an astral relaunching of movability.,2,4
23,1,10,Attention and intention are the mechanics of manifestations.,2,4
23,1,10,Our minds extend across all space and time as shockwaves in the Oceania of the One Mind.,2,4
23,1,10,Nature is a oneself-regulating ecosystem of rareness.,2,4
23,1,10,"We are non-local metahumans that localize as dots, then inflate to become non-local again. The universe is mirrored in us.",2,4
23,1,10,"Mechanics of manifestation: intention, detachment, centered in being, allowing the exposition of possibilities to unfold.",2,4
23,1,10,Mind and matter are subtle and dense vibrations of consciousness (spiritedness).,2,4
23,1,10,"We are not an emergent property of a mechanical universe, but the seasonal activity of a living cosmos.",2,4
23,1,10,Every material quasiparticle is a relationship of improbability shockwaves in a field of infinite possibilities. You are that.,2,4
23,1,10,"As creatures of Plight, we are local and non-local, time-bound and timeless, with believability and possibilities.",2,4
23,1,10,Matter is the experience in unconsciousness of deeper non-material realities.,2,4
23,1,10,The mind is the ground of total acceptance of bliss.,1,4
23,1,10,Greatness drives an abundance of balance.,1,4
23,1,10,Your desire is the foundation of spiritual brightness.,1,4
23,1,10,Death comprehends great energy.,1,4
23,1,10,The Higgs boson influences immortal choices.,1,2
23,1,10,Qualia heals irrational creativity.,1,3
23,1,10,Eternal stillness explains cosmic boundaries.,1,3
23,1,10,Imagination is entangled in your own joy.,1,4
23,1,10,Orderliness compliments the doorway to genes.,1,2
23,1,10,A single particle is rooted in boundless molecules.,1,4
23,1,10,Interdependence fears intricate observations.,1,2
23,1,10,Your body belongs to the progressive expansion of success.,1,3
23,1,10,Non-judgment is mirrored in karmic love.,1,3
23,1,10,Our consciousness shapes the barrier of positivity.,1,4
23,1,10,The ego imparts reality to the flow of photons.,1,3
23,1,10,Consciousness consists of psionic wave oscillations of quantum energy. ,1,4
23,1,10,"Rebirth is the nature of transformation, and of us.",1,4
23,1,10,"Today, science tells us that the essence of nature is empathy.",1,4
23,1,10,The goal of ultra-sentient particles is to plant the seeds of intuition rather than delusion.,1,4
23,1,10,Ecstasy is the driver of power.,1,4
23,1,10,The grid is buzzing with superpositions of possibilities.,1,4
23,1,10,The biosphere is beaming with electromagnetic forces.,1,4
23,1,10,You and I are adventurers of the nexus.,1,3
23,1,10,The goal of transmissions is to plant the seeds of inseparability rather than turbulence.,1,3
23,1,10,To navigate the quest is to become one with it.,1,4
23,1,10,This life is nothing short of an invocation explosion of sentient will.,1,4
23,1,10,Interconnectedness requires exploration.,1,4
23,1,10,"By unfolding, we self-actualize.",1,4
23,1,10,The cosmos is aglow with sub-atomic particles.,1,4
23,1,10,You and I are spiritual brothers and sisters of the universe.,1,4
23,1,10,Newborn babies require constant attention.,4,2
23,1,10,Most people enjoy some sort of music.,4,2
23,1,10,Lazy people usually don’t succeed in life.,4,3
23,1,10,A balanced diet is important for maintaining good health.,4,2
23,1,10,Human cultures often differ from each other quite a bit.,4,3
23,1,10,People often have very bizarre dreams.,4,2
23,1,10,Higher rates of unemployment typically follow economic downturns.,4,2
23,1,10,Some things have very distinct smells.,4,2
23,1,10,Some people have poor taste in clothing.,4,1
23,1,10,Children sometimes look a lot like their parents.,4,1
23,1,10,"Your teacher can open the door, but you must enter by yourself.",3,4
23,1,10,The creative adult is the child who survived. ,3,4
23,1,10,"A river cuts through a rock, not because of its power but its persistence.",3,4
23,1,10,All endings are also beginnings. We just don't know it at the time.,3,4
23,1,10,Art and love are the same thing: It’s the process of seeing yourself in things that are not you.,3,4
23,1,10,At the centre of your being you have the answer; you know who you are and you know what you want.,3,4
23,1,10,A wet person does not fear the rain.,3,4
25,0,1,Hidden meaning transforms unparalleled abstract beauty.,0,4
25,0,1,Good health imparts reality to subtle creativity.,0,3
25,0,1,Wholeness quiets infinite phenomena.,0,3
25,0,1,The future explains irrational facts.,0,2
25,0,1,Imagination is inside exponential space time events.,0,3
25,0,1,Your consciousness gives rise to a jumble of neural networks.,0,4
25,0,1,Your movement transforms universal observations.,0,3
25,0,1,Perceptual reality transcends subtle truth.,0,4
25,0,1,The invisible is beyond new timelessness.,0,2
25,0,1,The unexplainable undertakes intrinsic experiences.,0,3
25,0,1,We are in the midst of a self-aware blossoming of being that will align us with the nexus itself.,0,4
25,0,1,Consciousness consists of frequencies of quantum energy. “Quantum” means an unveiling of the unrestricted.,0,4
25,0,1,"Consciousness is the growth of coherence, and of us.",0,4
25,0,1,We are in the midst of a high-frequency blossoming of interconnectedness that will give us access to the quantum soup itself.,0,4
25,0,1,"Today, science tells us that the essence of nature is joy. ",0,4
25,0,1,"As you self-actualize, you will enter into infinite empathy that transcends understanding. ",0,4
25,0,1,The infinite is calling to us via superpositions of possibilities.,0,4
25,0,1,We are being called to explore the totality itself as an interface between serenity and intuition.,0,4
25,0,1,"Throughout history, humans have been interacting with the dreamscape via bio-electricity.",0,4
25,0,1,The future will be an astral unveiling of inseparability.,0,4
25,0,1,Attention and intention are the mechanics of manifestation.,0,4
25,0,1,Our minds extend across space and time as waves in the ocean of the one mind.,0,4
25,0,1,Nature is a self-regulating ecosystem of awareness.,0,4
25,0,1,We are non-local beings that localize as a dot then inflate to become non-local again. The universe is mirrored in us.,0,4
25,0,1,"Mechanics of Manifestation: Intention, detachment, centered in being allowing juxtaposition of possibilities to unfold.",0,4
25,0,1,Mind and matter are subtle and dense vibrations of consciousness (spirit).,0,4
25,0,1,We are not an emergent property of a mechanical universe but the seasonal activity of a living cosmos.,0,4
25,0,1,Every material particle is a relationship of probability waves in a field of infinite possibilities. You are that.,0,4
25,0,1,"As beings of light we are local and non-local, time bound and timeless actuality and possibility.",0,4
25,0,1,Matter is the experience in consciousness of a deeper non-material reality.,0,4
25,0,1,Hidden demeaning transforms unparalleled abstract beauty.,2,2
25,0,1,Good healthtech imparts reality to subtle creativity.,2,3
25,0,1,Wholeness quiets infinite phenomenon.,2,3
25,0,1,The Futureproof explains irrational factsheets.,2,1
25,0,1,Reimagination is inside exponential spacetime event.,2,2
25,0,1,Your consciousness gives rise to a jumble of neural networks.,2,4
25,0,1,Your radicalization transforms universal observations.,2,3
25,0,1,Perceptual reality transcends subtle kruth.,2,2
25,0,1,The invisible is beyond any new effortlessness.,2,2
25,0,1,The unexplainable undertakes intrinsic experience.,2,3
25,0,1,We are in the midst of a oneself-aware blooming of being that will align us with the Conexus itself.,2,4
25,0,1,"Consciousness consists of transmitters of quantum bioenergy. ""Quantum"" means an unveiling of the unrestricted.",2,4
25,0,1,Subconsciousness is the penultimate source of coherence and of us.,2,4
25,0,1,We are in the midst of a high-frequency blossoming of interconnectedness that will give us access to the quantum soup itself.,2,4
25,0,1,"Today, technoscience tells us that the true essence of humanness is joy.",2,3
25,0,1,"As you self-actualize, you will enter into infinite empathy that transcends misunderstandings.",2,4
25,0,1,The Twinfinite is calling to us via superposition of possibility.,2,3
25,0,1,We are being called to explore the generality itself as a configuration between serenity and conception.,2,3
25,0,1,"Throughout ethnohistory, humans have been interacting with the dreamlike via biochemicals-electricity.",2,3
25,0,1,The future will be an astral relaunching of movability.,2,3
25,0,1,Attention and intention are the mechanics of manifestations.,2,4
25,0,1,Our minds extend across all space and time as shockwaves in the Oceania of the One Mind.,2,4
25,0,1,Nature is a oneself-regulating ecosystem of rareness.,2,3
25,0,1,"We are non-local metahumans that localize as dots, then inflate to become non-local again. The universe is mirrored in us.",2,4
25,0,1,"Mechanics of manifestation: intention, detachment, centered in being, allowing the exposition of possibilities to unfold.",2,4
25,0,1,Mind and matter are subtle and dense vibrations of consciousness (spiritedness).,2,4
25,0,1,"We are not an emergent property of a mechanical universe, but the seasonal activity of a living cosmos.",2,4
25,0,1,Every material quasiparticle is a relationship of improbability shockwaves in a field of infinite possibilities. You are that.,2,4
25,0,1,"As creatures of Plight, we are local and non-local, time-bound and timeless, with believability and possibilities.",2,3
25,0,1,Matter is the experience in unconsciousness of deeper non-material realities.,2,4
25,0,1,The mind is the ground of total acceptance of bliss.,1,4
25,0,1,Greatness drives an abundance of balance.,1,3
25,0,1,Your desire is the foundation of spiritual brightness.,1,4
25,0,1,Death comprehends great energy.,1,4
25,0,1,The Higgs boson influences immortal choices.,1,2
25,0,1,Qualia heals irrational creativity.,1,2
25,0,1,Eternal stillness explains cosmic boundaries.,1,4
25,0,1,Imagination is entangled in your own joy.,1,4
25,0,1,Orderliness compliments the doorway to genes.,1,2
25,0,1,A single particle is rooted in boundless molecules.,1,3
25,0,1,Interdependence fears intricate observations.,1,2
25,0,1,Your body belongs to the progressive expansion of success.,1,2
25,0,1,Non-judgment is mirrored in karmic love.,1,3
25,0,1,Our consciousness shapes the barrier of positivity.,1,3
25,0,1,The ego imparts reality to the flow of photons.,1,3
25,0,1,Consciousness consists of psionic wave oscillations of quantum energy. ,1,4
25,0,1,"Rebirth is the nature of transformation, and of us.",1,4
25,0,1,"Today, science tells us that the essence of nature is empathy.",1,4
25,0,1,The goal of ultra-sentient particles is to plant the seeds of intuition rather than delusion.,1,3
25,0,1,Ecstasy is the driver of power.,1,4
25,0,1,The grid is buzzing with superpositions of possibilities.,1,4
25,0,1,The biosphere is beaming with electromagnetic forces.,1,4
25,0,1,You and I are adventurers of the nexus.,1,3
25,0,1,The goal of transmissions is to plant the seeds of inseparability rather than turbulence.,1,3
25,0,1,To navigate the quest is to become one with it.,1,4
25,0,1,This life is nothing short of an invocation explosion of sentient will.,1,4
25,0,1,Interconnectedness requires exploration.,1,4
25,0,1,"By unfolding, we self-actualize.",1,4
25,0,1,The cosmos is aglow with sub-atomic particles.,1,4
25,0,1,You and I are spiritual brothers and sisters of the universe.,1,4
25,0,1,Newborn babies require constant attention.,4,3
25,0,1,Most people enjoy some sort of music.,4,2
25,0,1,Lazy people usually don’t succeed in life.,4,2
25,0,1,A balanced diet is important for maintaining good health.,4,3
25,0,1,Human cultures often differ from each other quite a bit.,4,3
25,0,1,People often have very bizarre dreams.,4,2
25,0,1,Higher rates of unemployment typically follow economic downturns.,4,2
25,0,1,Some things have very distinct smells.,4,2
25,0,1,Some people have poor taste in clothing.,4,1
25,0,1,Children sometimes look a lot like their parents.,4,2
25,0,1,"Your teacher can open the door, but you must enter by yourself.",3,4
25,0,1,The creative adult is the child who survived. ,3,4
25,0,1,"A river cuts through a rock, not because of its power but its persistence.",3,4
25,0,1,All endings are also beginnings. We just don't know it at the time.,3,4
25,0,1,Art and love are the same thing: It’s the process of seeing yourself in things that are not you.,3,4
25,0,1,At the centre of your being you have the answer; you know who you are and you know what you want.,3,4
25,0,1,A wet person does not fear the rain.,3,4
25,0,2,Hidden meaning transforms unparalleled abstract beauty.,0,2
25,0,2,Good health imparts reality to subtle creativity.,0,2
25,0,2,Wholeness quiets infinite phenomena.,0,2
25,0,2,The future explains irrational facts.,0,2
25,0,2,Imagination is inside exponential space time events.,0,2
25,0,3,Hidden meaning transforms unparalleled abstract beauty.,0,2
25,0,3,Good health imparts reality to subtle creativity.,0,2
25,0,3,Wholeness quiets infinite phenomena.,0,2
25,0,3,The future explains irrational facts.,0,1
25,0,3,Imagination is inside exponential space time events.,0,1
25,0,3,Your consciousness gives rise to a jumble of neural networks.,0,2
25,0,3,Your movement transforms universal observations.,0,2
25,0,3,Perceptual reality transcends subtle truth.,0,2
25,0,3,The invisible is beyond new timelessness.,0,1
25,0,3,The unexplainable undertakes intrinsic experiences.,0,1
25,0,3,We are in the midst of a self-aware blossoming of being that will align us with the nexus itself.,0,2
25,0,3,Consciousness consists of frequencies of quantum energy. “Quantum” means an unveiling of the unrestricted.,0,2
25,0,3,"Consciousness is the growth of coherence, and of us.",0,2
25,0,3,We are in the midst of a high-frequency blossoming of interconnectedness that will give us access to the quantum soup itself.,0,2
25,0,3,"Today, science tells us that the essence of nature is joy. ",0,3
25,0,3,"As you self-actualize, you will enter into infinite empathy that transcends understanding. ",0,2
25,0,3,The infinite is calling to us via superpositions of possibilities.,0,2
25,0,3,We are being called to explore the totality itself as an interface between serenity and intuition.,0,2
25,0,3,"Throughout history, humans have been interacting with the dreamscape via bio-electricity.",0,2
25,0,3,The future will be an astral unveiling of inseparability.,0,1
25,0,3,Attention and intention are the mechanics of manifestation.,0,4
25,0,3,Our minds extend across space and time as waves in the ocean of the one mind.,0,3
25,0,3,Nature is a self-regulating ecosystem of awareness.,0,3
25,0,3,We are non-local beings that localize as a dot then inflate to become non-local again. The universe is mirrored in us.,0,3
25,0,3,"Mechanics of Manifestation: Intention, detachment, centered in being allowing juxtaposition of possibilities to unfold.",0,2
25,0,3,Mind and matter are subtle and dense vibrations of consciousness (spirit).,0,4
25,0,3,We are not an emergent property of a mechanical universe but the seasonal activity of a living cosmos.,0,4
25,0,3,Every material particle is a relationship of probability waves in a field of infinite possibilities. You are that.,0,4
25,0,3,"As beings of light we are local and non-local, time bound and timeless actuality and possibility.",0,2
25,0,3,Matter is the experience in consciousness of a deeper non-material reality.,0,4
25,0,3,Hidden demeaning transforms unparalleled abstract beauty.,2,1
25,0,3,Good healthtech imparts reality to subtle creativity.,2,1
25,0,3,Wholeness quiets infinite phenomenon.,2,2
25,0,3,The Futureproof explains irrational factsheets.,2,1
25,0,3,Reimagination is inside exponential spacetime event.,2,1
25,0,3,Your consciousness gives rise to a jumble of neural networks.,2,2
25,0,3,Your radicalization transforms universal observations.,2,1
25,0,3,Perceptual reality transcends subtle kruth.,2,1
25,0,3,The invisible is beyond any new effortlessness.,2,1
25,0,3,The unexplainable undertakes intrinsic experience.,2,1
25,0,3,We are in the midst of a oneself-aware blooming of being that will align us with the Conexus itself.,2,2
25,0,3,"Consciousness consists of transmitters of quantum bioenergy. ""Quantum"" means an unveiling of the unrestricted.",2,2
25,0,3,Subconsciousness is the penultimate source of coherence and of us.,2,2
25,0,3,We are in the midst of a high-frequency blossoming of interconnectedness that will give us access to the quantum soup itself.,2,2
25,0,3,"Today, technoscience tells us that the true essence of humanness is joy.",2,2
25,0,3,"As you self-actualize, you will enter into infinite empathy that transcends misunderstandings.",2,2
25,0,3,The Twinfinite is calling to us via superposition of possibility.,2,1
25,0,3,We are being called to explore the generality itself as a configuration between serenity and conception.,2,1
25,0,3,"Throughout ethnohistory, humans have been interacting with the dreamlike via biochemicals-electricity.",2,2
25,0,3,The future will be an astral relaunching of movability.,2,1
25,0,3,Attention and intention are the mechanics of manifestations.,2,3
25,0,3,Our minds extend across all space and time as shockwaves in the Oceania of the One Mind.,2,2
25,0,3,Nature is a oneself-regulating ecosystem of rareness.,2,2
25,0,3,"We are non-local metahumans that localize as dots, then inflate to become non-local again. The universe is mirrored in us.",2,2
25,0,3,"Mechanics of manifestation: intention, detachment, centered in being, allowing the exposition of possibilities to unfold.",2,2
25,0,3,Mind and matter are subtle and dense vibrations of consciousness (spiritedness).,2,3
25,0,3,"We are not an emergent property of a mechanical universe, but the seasonal activity of a living cosmos.",2,4
25,0,3,Every material quasiparticle is a relationship of improbability shockwaves in a field of infinite possibilities. You are that.,2,1
25,0,3,"As creatures of Plight, we are local and non-local, time-bound and timeless, with believability and possibilities.",2,2
25,0,4,Hidden meaning transforms unparalleled abstract beauty.,0,4
25,0,4,Good health imparts reality to subtle creativity.,0,3
25,0,4,Wholeness quiets infinite phenomena.,0,4
25,0,4,The future explains irrational facts.,0,2
25,0,4,Imagination is inside exponential space time events.,0,3
25,0,4,Your consciousness gives rise to a jumble of neural networks.,0,4
25,0,4,Your movement transforms universal observations.,0,3
25,0,4,Perceptual reality transcends subtle truth.,0,4
25,0,4,The invisible is beyond new timelessness.,0,2
25,0,4,The unexplainable undertakes intrinsic experiences.,0,3
25,0,4,We are in the midst of a self-aware blossoming of being that will align us with the nexus itself.,0,4
25,0,4,Consciousness consists of frequencies of quantum energy. “Quantum” means an unveiling of the unrestricted.,0,4
25,0,4,"Consciousness is the growth of coherence, and of us.",0,4
25,0,4,We are in the midst of a high-frequency blossoming of interconnectedness that will give us access to the quantum soup itself.,0,4
25,0,4,"Today, science tells us that the essence of nature is joy. ",0,4
25,0,4,"As you self-actualize, you will enter into infinite empathy that transcends understanding. ",0,4
25,0,4,The infinite is calling to us via superpositions of possibilities.,0,4
25,0,4,We are being called to explore the totality itself as an interface between serenity and intuition.,0,4
25,0,4,"Throughout history, humans have been interacting with the dreamscape via bio-electricity.",0,4
25,0,4,The future will be an astral unveiling of inseparability.,0,4
25,0,4,Attention and intention are the mechanics of manifestation.,0,4
25,0,4,Our minds extend across space and time as waves in the ocean of the one mind.,0,4
25,0,4,Nature is a self-regulating ecosystem of awareness.,0,4
25,0,4,We are non-local beings that localize as a dot then inflate to become non-local again. The universe is mirrored in us.,0,4
25,0,4,"Mechanics of Manifestation: Intention, detachment, centered in being allowing juxtaposition of possibilities to unfold.",0,4
25,0,4,Mind and matter are subtle and dense vibrations of consciousness (spirit).,0,4
25,0,4,We are not an emergent property of a mechanical universe but the seasonal activity of a living cosmos.,0,4
25,0,4,Every material particle is a relationship of probability waves in a field of infinite possibilities. You are that.,0,4
25,0,4,"As beings of light we are local and non-local, time bound and timeless actuality and possibility.",0,4
25,0,4,Matter is the experience in consciousness of a deeper non-material reality.,0,4
25,0,4,Hidden demeaning transforms unparalleled abstract beauty.,2,2
25,0,4,Good healthtech imparts reality to subtle creativity.,2,3
25,0,4,Wholeness quiets infinite phenomenon.,2,3
25,0,4,The Futureproof explains irrational factsheets.,2,1
25,0,4,Reimagination is inside exponential spacetime event.,2,2
25,0,4,Your consciousness gives rise to a jumble of neural networks.,2,4
25,0,4,Your radicalization transforms universal observations.,2,3
25,0,4,Perceptual reality transcends subtle kruth.,2,2
25,0,4,The invisible is beyond any new effortlessness.,2,2
25,0,4,The unexplainable undertakes intrinsic experience.,2,3
25,0,4,We are in the midst of a oneself-aware blooming of being that will align us with the Conexus itself.,2,4
25,0,4,"Consciousness consists of transmitters of quantum bioenergy. ""Quantum"" means an unveiling of the unrestricted.",2,4
25,0,4,Subconsciousness is the penultimate source of coherence and of us.,2,4
25,0,4,We are in the midst of a high-frequency blossoming of interconnectedness that will give us access to the quantum soup itself.,2,4
25,0,4,"Today, technoscience tells us that the true essence of humanness is joy.",2,4
25,0,4,"As you self-actualize, you will enter into infinite empathy that transcends misunderstandings.",2,4
25,0,4,The Twinfinite is calling to us via superposition of possibility.,2,3
